name,alt,city,town
耶克糾溪,,宜蘭,
背山排水,,新竹縣,峨眉鄉
胡桶小坑排水溝,,宜蘭縣,冬山鄉
苑裡溪,大埔溪,苗栗縣,通霄鎮
苑裡溪,大埔溪,,
苑裡溪,,,
苑裡漁港,,苗栗縣,苑裡鎮
苓子林中排,,臺南市,善化區
苓仔溪,苓仔齋溪,花蓮縣,玉里鎮
苓仔溪,苓仔齋溪,,
苦仔坑溪,,,
苦瓜寮坑,,彰化縣,花壇鄉
苦竹溪,,屏東縣,枋寮鄉
苦林坑,,臺中市,東勢區
苦苓湖溪,,臺南市,龍崎區
苦苓腳排水,,南投縣,南投市
苦苓腳排水幹線,,南投縣,南投
苦苓腳排水幹線─1(鳳鳴),,南投縣,南投
苦苓腳溪,,嘉義縣,番路鄉
苧仔寮坑,,臺南市,南化區
苧園坑,,臺中市,北屯區
苧園溪,,臺中市,北屯區
英坑區排,,金門縣,金沙鎮
茄冬坑,,苗栗縣,銅鑼鄉
茄苳坑,,桃園市,大溪區
茄苳坑排水幹線,,南投縣,集集
茄苳林二排,,宜蘭縣,員山鄉
茄苳排水,,南投縣,南投市
茄苳排水分線,,南投縣,南投
茄苳排水分線─1,,南投縣,南投
茄苳湖,,臺南市,關廟區
茄苳溪,,高雄市,內門區
茄苳溪,,新竹縣,新豐鄉
茄苳溪,,,
茄苳腳排水溝,,南投縣,南投市
茄苳寮溪,,臺中市,太平區
茄苳樹坑,,南投縣,國姓鄉
茄苳瀑布,,新北市,汐止區
茄荖溪,,彰化縣,芬園鄉
茄荖溪,,南投縣,草屯鎮
茄湖排水幹線,,屏東縣,恆春鎮
茄萣排水,,高雄市,茄萣區
茅仔埔圳,,苗栗縣,西湖鄉
茅平橋排水,,花蓮縣,豐濱鄉
茅埔圳,,南投縣,國姓鄉
茅埔坑,,南投縣,國姓鄉
茅草山溝,,高雄市,田寮區
軍功寮排水幹線─1,,南投縣,南投
軍功寮排水幹線─2,,南投縣,中寮
軍功寮溪,龍眼林溪,南投縣,中寮鄉
重光1號排水路,,澎湖縣,馬公市
重光2號排水路,,澎湖縣,馬公市
重安溪,,臺東縣,成功鎮
重安溪,,,
重嶺溪,,,
面埔前溪,,高雄市,燕巢區
韭菜坑,,新竹市,香山區
韭菜湖溪,,南投縣,國姓鄉
風尾坑,,桃園市,龜山區
風美溪,,苗栗縣,南庄鄉
風美溪,,,
風櫃口埤,,桃園市,龍潭區
風騷溝,,臺中市,沙鹿區
飛沙大排,,雲林縣,口湖鄉、四湖鄉
飛沙中排,,雲林縣,四湖鄉
食水坑,,南投縣,草屯鎮
食水坑,,苗栗縣,卓蘭鎮
食水坑,,臺中市,東勢區
食水坑排水幹線,,南投縣,草屯
食水坑溪,,,
食水嵙溪,食水嵙溪排水,臺中市,石岡區
食水嵙溪排水,,臺中市,石岡區、新社區
香茅坑,,南投縣,信義鄉
香菇溪,,臺中市,和平區
倉庫坑溪,,,
倉庫溪,,南投縣,信義鄉
倒孔山溪,,,
倒踏坑,,南投縣,竹山鎮
倒踏坑,,,
凍子腳溪,,嘉義縣,中埔鄉
員山溪,,宜蘭,
員林坑溪,,桃園市,龜山區
員潭子一圳,,新北市,萬里區
員潭子三圳,,新北市,萬里區
員潭坑,,新北市,新店區
員潭溪,,,
員寶庄圳支線,,"臺中縣,臺中市",
哮貓溪排水幹線,,南投縣,中寮
埒內排水,,雲林縣,虎尾鎮
埔心大埤,,桃園市,大園區
埔心溪,,,
埔心溪排水幹線,,桃園市,大園區
埔坑,,臺中市,太平區
埔尾幹線,,新竹縣,北埔鄉
埔坪溪,,,
埔羌崙排水幹線,,屏東縣,高樹鄉
埔羌溪,,屏東縣,高樹鄉
埔羌溪,,,
埔羌溪排水幹線,,屏東縣,高樹鄉
埔頂埤,,桃園市,觀音區
埔萎林坑,,彰化縣,社頭鄉
埔萎林坑,,南投縣,南投市
埔溝排水,,高雄市,路竹區
埔頭圳,,新北市,三芝區
埔頭坑溪,,新北市,三芝區
埔頭坑溪,,,
埔頭區排,,金門縣,烈嶼鄉
埔頭溪,,高雄市,桃源區
埔頭溪,,,
夏興區排,,金門縣,金湖鎮
宮前排水,,花蓮縣,玉里鎮
宵里溪,,臺南市,玉井區
射流溝排水,,苗栗縣,竹南鎮
射馬干排水,,臺東縣,臺東市
射寮港,,屏東縣,車城鄉
峨眉排水,,新竹縣,峨眉鄉
峨眉湖,大埔水庫,新竹縣,峨眉鄉
峨眉溪,,苗栗,
峨眉溪,,,
峨眉溪,,新竹縣,峨眉鄉
峨眉溪1號幹線,,新竹縣,峨眉鄉
峨眉溪2號幹線,,新竹縣,北埔鄉
峰綠溪,,苗栗縣,
崁下幹線,,新竹縣,芎林鄉
崁子腳坑排水,,臺中市,大肚區
崁頂坑溪,,雲林縣,古坑鄉
崁頂坑溪,,,
崁頂排水支線,,南投縣,草屯
崁頂溪,,臺東,
崁頂溪,,雲林縣,古坑鄉
崁腳圳,,新北市,淡水區
崁腳埤,,桃園市,大園區
崁腳溝排水,,臺中市,石岡區
崁頭溪,,屏東縣,枋寮鄉
崁頭溪,,新竹縣,湖口鄉
崁頭溪,,,
座駕排水,,臺南市,新市區
庫志溪,,桃園市,復興區
庫拉濃溪,,臺東縣,金峰鄉
徐厝排水幹線,,桃園市,蘆竹區
徐家池塘,,桃園市,平鎮區
效力坑溪,,,
朗島西溪,,臺東縣,蘭嶼鄉
朗島東溪,,臺東縣,蘭嶼鄉
柴坑,,彰化縣,員林市
柴梳山溪,,,
柴頭港溪,,臺南市,安南區
柴頭港溪,,,
柴頭港溪排水,,臺南市,
柴頭溪,,,
栗子崙排水,,嘉義縣,東石鄉
格仔坑溪,,臺南市,楠西區
桂安漁港,,新北市,貢寮區
桂竹林坑,,臺中市,東勢區
桂竹林河,,苗栗縣,獅潭鄉
桂林坑,,苗栗縣,卓蘭鎮
桃子腳排水路,,新北市,樹林區
桃子窩坑支線,,新竹縣,新埔鎮
桃山西溪,,臺中市,和平區
桃山溪,,臺中市,和平區
桃仔腳導水線,,嘉義縣,大林鎮
桃米坑排水幹線,,南投縣,埔里
桃米溪,,南投縣,魚池鄉
桃米溪,,,
桃源溪,,高雄市,桃源區
桑洞溪,,苗栗縣,西湖鄉
桔子溪排水,,臺南市,關廟區、新化區
泰山圳第二排水幹線,,屏東縣,高樹鄉
泰平溪,,新竹縣,尖石鄉
泰平溪,,桃園市,復興區
泰平溪,,新北市,雙溪區
泰平溪,,,
泰西圳,,苗栗縣,泰安鄉
泰林溪,,花蓮縣,玉里鎮
泰崗溪,,,
泰源南溪,,臺東縣,東河鄉
浦邊區排,,金門縣,金沙鎮
浮圳排水溝,,臺中市,東勢區
浮洲溪,,宜蘭縣,宜蘭市
浮洲溪,,,
海口上圳,,苗栗縣,後龍鎮
海口大排,,雲林縣,臺西鄉
海口支線,,雲林縣,臺西鄉
海口圳,,苗栗縣,西湖鄉
海口埤,,桃園市,大園區
海口排水,,苗栗縣,後龍鎮
海口港,,屏東縣,車城鄉
海山罟排水幹線,海水川溪,新竹市,香山區
海方厝排水幹線,,桃園市,大園區
海水川溪,,,
海汕小港,,高雄市,小港區
海老溪,,臺東縣,成功鎮
海尾排水,,高雄市,彌陀區
海尾溪,,新北市,淡水區
海尾寮排水,,臺南市,安南區
海岸漁港,,苗栗縣,苑裡鎮
海軍軍港,,高雄市,左營區
海埔中排,,臺南市,麻豆區
海埔排水,,臺南市,麻豆區、佳里區
海湖埤,,桃園市,大園區
海湖排水幹線,,桃園市,蘆竹區
海湖溝,,桃園市,蘆竹區
海豐1號排水路,,澎湖縣,七美鄉
海豐大排,,雲林縣,東勢鄉
海豐中排,,雲林縣,麥寮鄉
烏山農塘,,高雄市,田寮區
烏山頭水庫,珊瑚潭,臺南市,六甲區
烏山頭水庫主流,,臺南市,官田區
烏山頭水庫主流,,,
烏山頭溪,,新北市,八里區
烏牛欄溪,,,
烏仙崙溪,,高雄市,田寮區
烏仙崙溪,,臺南市,龍崎區
烏瓦拉鼻溪,,,
烏石坑溪上流,,臺中市,和平區
烏石漁港,,宜蘭縣,頭城鎮
烏石鼻漁港,,臺東縣,長濱鄉
烏來溪,,,
烏林排水,,高雄市,仁武區
烏眉溪排水,,苗栗縣,三義鄉
烏砂溪,,,
烏崁2號排水路,,澎湖縣,馬公市
烏鬼厝溪排水,,臺南市,新市區、新化區
烏乾坑溪,,南投縣,水里鄉
烏乾坑溪,,,
烏麻園中排,,雲林縣,口湖鄉
烏塗溪,,,
烏塗溪排水,,新北市,石碇區
烏溪,大肚溪,彰化縣,伸港鄉
烏溪,大肚溪,,
烏溪,,南投縣,草屯鎮
烏溪,,臺中市,霧峰區
烏溪,,,
烏萬溪,,,
烏漏排水,,花蓮縣,瑞穗鄉
烏爾托博哈溪,,臺東縣,卑南鄉
烏爾托博哈溪,,,
烏樹林排水,,臺南市,白河區、後壁區
烏龍排水幹線,,屏東縣,新園鄉
特富野溪,,,
珠子山圳,,南投縣,埔里鎮
珩厝區排,,金門縣,金湖鎮
班芝埔溪,油礦溪,高雄市,甲仙區
班芝埔溪,油礦溪,,
班芝埔溪(油礦溪),油礦溪,高雄市,甲仙區
留茂安溪,,宜蘭,
益則坑,,南投縣,水里鄉
益則坑排水幹線,,南投縣,水里
真柄溪,,臺東縣,長濱鄉
真柄溪,,,
破圳,,桃園市,大園區
破礑溪,,,
祖厝溝排水支線,,南投縣,草屯
神秘谷,,苗栗縣,頭屋鄉
粉鳥林漁港,,宜蘭縣,蘇澳鎮
純青湖,,桃園市,楊梅區
紙寮坑,,南投縣,埔里鎮
索那拉溪,,臺東縣,卑南鄉
索那拉溪,,,
翁子社溪,,臺中市,豐原區
翁子社溪,,,
能高大圳西幹線,,南投縣,埔里鎮
能高大圳東幹線,,南投縣,埔里鎮
能高清水溪,,,
臭水西溝,,花蓮縣,富里鄉
臭水東溝,,花蓮縣,富里鄉
臭水溝,,花蓮縣,富里鄉
茲那谷溪,,宜蘭縣,大同鄉
茶茶牙頓溪,,臺東縣,達仁鄉
茶茶牙頓溪,,,
茶壺溪,,,
茶寮埤,,桃園市,觀音區
茸坑排水支線,,南投縣,埔里
茸坑排水支線─1,,南投縣,埔里
茸坑溪,,,
草人坑,,臺南市,南化區
草人坑,,,
草山溪,,臺南市,左鎮區
草山溪,,高雄市,內門區
草山溪,,屏東縣,枋山鄉
草山溪,沙美箕溪,嘉義縣,大埔鄉
草山溪,沙美箕溪,,
草山溪,,,
草圣溝,,高雄市,田寮區
草地頭排水幹線,,新北市,深坑區
草厝溪,,臺中市,大安區
草厝溪,,,
草埤,,桃園市,觀音區
草湖中排,,雲林縣,崙背鄉
草湖排水支線,,彰化縣,伸港鄉
草湖溪,,,
草湳坡,,宜蘭縣,礁溪鄉
草溝排水,,高雄市,路竹區
草溪,,南投縣,草屯鎮
草寮坑,,臺中市,太平區
草潭埤灌溉排水路,,高雄市,楠梓區
草嶺溪,,桃園市,大溪區
草濫埤,,新北市,汐止區
草濫溪,,,
草蘭溪,,高雄市,那瑪夏區
草蘭溪,,,
荖土坑,,臺南市,楠西區
荖伙坑溪,,臺南市,楠西區
荖寮坑,,新北市,貢寮區
荖濃溪,,屏東縣,里港鄉
荖濃溪,,南投縣,信義鄉
蚊子坑,,新北市,貢寮區
蚊子坑漁港,,新北市,貢寮區
蚊港大排,,雲林縣,臺西鄉
蚋仔溪,,新北市,三峽區
蚋仔溪,,,
袁屋埤,,桃園市,中壢區
財子溪排水幹線,,南投縣,鹿谷
財主溪,,,
貢寮溪,,新北市,萬里區
起拉嚕溪,,花蓮縣,豐濱鄉
追分排水,,臺中市,大肚區
郝馬戛班溪,,南投縣,信義鄉
郡大北溪,,南投縣,信義鄉
郡大南溪,,南投縣,信義鄉
郡坑,,南投縣,水里鄉
酒槽坑,,臺南市,南化區
馬公厝大排,,雲林縣,臺西鄉、東勢鄉、褒忠鄉、土庫鎮
馬斗欄坑,,臺南市,"六甲區,官田區,大內區"
馬斗欄坑,,,
馬凹溪,,苗栗縣,泰安鄉
馬奴爾溪,,臺東縣,金峰鄉
馬亨亨排水,,臺東縣,臺東市
馬佛衛仔溪排水,,花蓮縣,光復鄉
馬利加南溪,,,
馬那漢溪,,臺東縣,東河鄉
馬里山溪,,高雄市,茂林區
馬里加宛溪,,,
馬里闊丸溪,玉峰溪,,
馬里蘭溪,,,
馬咕帶溪,,,
馬岸溪,,新北市,烏來區
馬拉濫溪,,,
馬武溪,,臺東縣,東河鄉
馬武窟溪,,臺東縣,東河鄉
馬哈武溪,,,
馬家溪,,臺東縣,長濱鄉
馬海僕溪,,,
馬海僕溪上流,,南投縣,仁愛鄉
馬崗港,,新北市,貢寮區
馬崙溪,,臺中市,和平區
馬戛次託溪,,花蓮縣,卓溪鄉
馬戛英溪,,,
馬當溪,,宜蘭縣,大同鄉
馬稠後大排,,臺南市,白河區
馬達吉,,,
馬達吉達溪,,臺東縣,東河鄉
馬鈴坑,,苗栗縣,卓蘭鎮
馬鳴排水次分線,,彰化縣,秀水鄉
馬槽溪,,臺北市,士林區
馬鄰坑,,南投縣,草屯鎮
馬鄰坑,,,
馬鞍溪,馬太鞍溪,花蓮縣,光復鄉
馬鞍溪,馬太鞍溪,,
馬霍拉斯溪,,花蓮縣,卓溪鄉
馬霍拉斯溪,,,
馬鰣溪,,臺中市,和平區
馬麟堀,,南投縣,埔里鎮
骨頭坑,,彰化縣,彰化市
高山溪,,臺中市,和平區
高水坑,,臺南市,南化區
高水坑,,,
高坡溪,,桃園市,復興區
高林排水,,雲林縣,古坑鄉
高屏溪,,屏東縣,九如鄉
高屏溪,,,
高厝溪,,,
高埔上圳,,苗栗縣,西湖鄉
高埔下圳,,苗栗縣,西湖鄉
高埔圳,,苗栗縣,西湖鄉
高埔排水,,苗栗縣,西湖鄉
高崗圳一線,,屏東縣,萬巒鄉
高崗圳二線,,屏東縣,萬巒鄉
高雄市第一號運河,,高雄市,前金區
高雄圳,,高雄市,三民區
高雄港,,高雄市,前鎮區
高雄港第一港口,,高雄市,鼓山區
高雄港第二港口,,高雄市,小港區
高雄農場排水,,"高雄縣,屏東縣",
高寮溪,,,
高貒溪,,桃園市,復興區
鬼仔坑,,臺南市,官田區
鬼仔坑,,苗栗縣,泰安鄉
鬼湖,,高雄市,桃源區
乾水坑,,嘉義縣,大埔鄉
乾坑,,苗栗縣,苑裡鎮
乾華溪,,,
乾溪,,南投縣,草屯鎮
乾溪,乾溝,南投縣,國姓鄉
乾溪,乾溝,,
乾溪,,屏東縣,牡丹鄉
乾溪,,臺東縣,長濱鄉
乾溪,,苗栗縣,苑裡鎮
乾溪,,,
乾溪仔,牛相觸西坑,南投縣,埔里鎮
乾溪仔,牛相觸西坑,,
乾溪排水,,臺中市,霧峰區
副瀨地區小排一,,嘉義縣,東石鄉
匏仔園溝,,高雄市,內門區
匏仔寮溪,後湖溪,嘉義縣,大埔鄉
匏仔寮溪,後湖溪,,
唭子坑,,臺南市,大內區
唭子坑溪,,,
唯金溪,,,
唯金溪,,高雄市,桃源區
啞口坑溪,,桃園市,龜山區
啞口坑溪,,新北市,新莊區
啞口坑溪,,,
國姓圳,,南投縣,國姓鄉
國姓排水幹線,,南投縣,國姓
國庫埤,,桃園市,觀音區
國強排水,,花蓮縣,花蓮市
埤子頭埤,,臺南市,關廟區
埤子頭排水路,,嘉義縣,新港鄉
埤日溪,,屏東縣,滿州鄉
埤仔溝,,高雄市,田寮區
埤仔溝,,臺南市,龍崎區
埤南溪,,宜蘭,
埤南溪,,宜蘭縣,大同鄉
埤麻大排,,雲林縣,斗南鎮、虎尾鎮
埤麻腳排水,,"嘉義縣,嘉義市",
埤寮埤,,臺南市,新營區
埤頭山圳,,臺中市,東勢區
埤頭排水,,臺南市,麻豆區
埤頭湖,,宜蘭縣,員山鄉
基隆河,,新北市,汐止區
基隆河,,基隆市,七堵區
基隆河,,,
基隆河廢河道,,臺北市,士林區
基隆港,,基隆市,中山區
基隆港(外港),,基隆市,中山區
基隆港(外港),正濱港,基隆市,中正區
將軍埤,,臺南市,白河區
將軍溪,,臺南市,北門區
將軍溪,,,
將軍溪上游分線,,臺南市,西港區
將軍溪上游線,,臺南市,佳里區
將軍溪排水,,臺南市,學甲區、將軍區、佳里區、北門區
將軍漁港,,臺南市,將軍區
屠宰埤,,桃園市,觀音區
崇蘭圳,,屏東縣,屏東市
崇蘭新圳,,屏東縣,九如鄉
崇蘭舊圳,,屏東縣,屏東市
崎尾溪,,嘉義縣,中埔鄉
崎頂里排水,,苗栗縣,竹南鎮
崎頂埤,,桃園市,大園區
崎腳排水,,南投縣,竹山鎮
崎腳溪,,嘉義縣竹崎鄉,
崑崙坑,,臺中市,和平區
崗子背大排,,雲林縣,崙背鄉
崗山溪,,高雄市,阿蓮區
崗山溪,,臺南市,歸仁區
崙子溪,,,
崙天溪,,臺東,
崙后埤,,桃園市,大園區
崙尾二排支線,,彰化縣,鹿港鎮
崙尾坑,,雲林縣,斗六市
崙尾坑,,,
崙尾第一排水幹線,,彰化縣,鹿港鎮
崙尾第二排水幹線,,彰化縣,鹿港鎮
崙背大排,,雲林縣,崙背鄉
崙頂埤,,桃園市,大園區
崠腳溪,,嘉義縣,中埔鄉
崩山坑溪排水支線,,新北市,五股區
崩山溪,,新北市,石碇區
崩山溪,,,
崩坡缺1號,,新竹縣,湖口鄉
崩坪坑,,高雄市,甲仙區
崩坪坑,,,
崩埤排水一,,臺南市,後壁區
崩埤排水二,,臺南市,後壁區
崩溝坑溪,,臺南市,新化區
康誥坑溪,,,
康樂排水,,臺東縣,臺東市
彩虹溪,,,
得谷坑,,南投縣,魚池鄉
得勝溝,,高雄市,旗山區
得勝溝,,屏東縣,里港鄉
得勝溝,,,
御史庄排水支線,,南投縣,草屯
御史坑溪,,新北市,五股區
情人湖,,基隆市,安樂區
掃叭圳第一支線,,花蓮縣,玉里鎮
掃叭圳第二支線,,花蓮縣,玉里鎮
掃叭圳第三支線,,花蓮縣,玉里鎮
掃叭圳第四支線,,花蓮縣,玉里鎮
掃別溪,,臺東縣,長濱鄉
排水道,,嘉義縣,大埔鄉
排竹坑溪,,臺東縣,東河鄉
排谷溪,,宜蘭縣,大同鄉
排骨溪,,宜蘭,
啟聰溝排水,,臺南市,新化區
救國救爾溪,,臺東縣,金峰鄉
旋塘溪,,宜蘭縣,南澳鄉
曹公新圳排水,,高雄市,仁武區、鳥松區
望海巷漁港,,基隆市,中正區
望嘉排水支線,,屏東縣,新埤鄉
桶後溪,,,
梁厝埤,,桃園市,大園區
梅川,,臺中市,北屯區、北區、西區
梅林溪,,雲林縣,斗六市
梅林溪,,雲林,
梅花湖(大埤),,宜蘭縣,冬山鄉
梅洲大排,,宜蘭縣,宜蘭市
梅洲中排二,,宜蘭縣,宜蘭市
梅堰堤坑,,南投縣,水里鄉
梆物坡圳,,高雄市,杉林區
梗枋溪,,宜蘭縣,頭城鎮
梗枋漁港,,宜蘭縣,頭城鎮
梧棲排水,,臺中市,梧棲區
梧棲漁港,,臺中市,清水區
梵梵溪,,宜蘭,
殺蛇溪,,屏東縣,屏東市
涵口圳,,高雄市,湖內區
涵口溪,,屏東縣,東港鎮
淡水河,,臺北市,士林區
淡水河,,,
淡水國內商港,,新北市,八里區
淡水第二漁港,,新北市,淡水區
淡水溪,,,
淡水溪支流,,屏東縣,萬丹鄉
淡坑,,苗栗縣,公館鄉
深水溪,,高雄市,燕巢區
深坑,,南投縣,水里鄉
深坑,,高雄市,美濃區
深坑,,臺南市,楠西區
深坑子溪,,,
深坑子溪,安保溪,臺南市,歸仁區
深坑子溪,安保溪,,
深坑溪,大溪,臺南市,關廟區
深坑溪,大溪,,
深埤,,桃園市,觀音區
深溝,,屏東縣,恆春鎮
深澳坑溪,,,
深澳坑溪排水,,"新北市,基隆市",
深澳漁港,,新北市,瑞芳區
淸水溪,,,
清水大排,,臺中市,清水區
清水坑,,臺中市,北屯區
清水坑,,南投縣,中寮鄉
清水坑溪,,臺中市,太平區
清水坑溪,,,
清水谷溪,,花蓮縣,萬榮鄉
清水谷溪,,,
清水排水,,高雄市,旗山區美濃區
清水港,,屏東縣,九如鄉
清水港,,,
清水港大排,,雲林縣,虎尾鎮、西螺鎮、莿桐鄉
清水溝,,南投縣,鹿谷鄉
清水溝溪,,南投縣,鹿谷鄉
清水溝溪,,,
清水溪,,嘉義縣竹崎鄉、番路鄉,
清水溪,,臺東,
清水溪,,花蓮,
清水溪,布唐薩諾阿爾溪,,
清水溪,,新北市,金山區
清水溪,,宜蘭,
清水溪,,屏東縣,屏東市
清水溪,,雲林縣,古坑鄉
清水溪,布唐薩諾阿爾溪,高雄市,桃源區
清水溪,,,
清昌溪,,花蓮縣,秀林鄉
清昌溪,,,
清流溪,,花蓮縣,秀林鄉
清流溪,,,
清華圳,,屏東縣,萬巒鄉
清華圳一線,,屏東縣,萬巒鄉
清華圳二線,,屏東縣,萬巒鄉
清華圳三線,,屏東縣,潮州鎮
清德坑,,南投縣,國姓鄉
爽文坑,,苗栗縣,卓蘭鎮
牽牛坑排水溝,,南投縣,國姓鄉
牽牛路坑,,臺中市,太平區
犁頭山溪,,新竹縣,竹北市
犁頭坑,,高雄市,甲仙區
猪母溝大排,,雲林縣,古坑、斗六、斗南
率芒溪,,,
瓠瓢坑,,南投縣,水里鄉
瓠瓢坑排水幹線,,南投縣,水里
盛興坑,,南投縣,國姓鄉
笨箕湖(桃園大圳第十,,桃園市,新屋區
第一號觀音埤,,臺南市,柳營區
第二號排水支線,,屏東縣,林邊鄉
第二號觀音埤,,臺南市,柳營區
第三號觀音埤,,臺南市,柳營區
第四號觀音埤,,臺南市,柳營區
粗坑,,高雄市,杉林區
粗坑,,南投縣,中寮鄉
粗坑,,臺中市,太平區
粗坑,,苗栗縣,獅潭鄉
粗坑,,,
粗坑溪,,宜蘭,
粗坑溪,,南投縣,中寮鄉
粗坑溪,,新竹縣,橫山鄉
粗坑溪,,,
粗紙坑溪,,嘉義縣,"竹崎鄉,梅山鄉"
粗溝,,花蓮縣,富里鄉
船仔頭溪,,宜蘭縣,員山鄉
船形坑,,臺中市,東勢區
船底窩溪,,苗栗縣,西湖鄉
荳子埔排水,,新竹縣,芎林鄉
荷苞嶼排水,,嘉義縣,東石鄉、朴子市、鹿草鄉
莊內圳,,屏東縣,車城鄉
莫很溪,,宜蘭,
莫很溪,,宜蘭縣,大同鄉
蚯蚓坑,,新北市,石碇區
蚵仔寮漁港,,高雄市,梓官區
蚵壳坑溪,蚵殼坑溪,,
蚵殼港,,桃園市,新屋區
蚵殼港,,新竹縣,新豐鄉
蚵間一號直排入海二號,,桃園市,新屋區
蚵寮排水支線,,彰化縣,伸港鄉
蚶子寮大排一,,雲林縣,口湖鄉
袖子坑溝,,苗栗縣,頭屋鄉
許大湖溝,,高雄市,內門區
許秀才排水,,臺南市,東山區
許厝公埤,,桃園市,中壢區
許家3號排水路,,澎湖縣,湖西鄉
許縣溪,,,
軟埤仔溪排水,,臺中市,豐原區、神岡區
軟埤坑,,臺中市,東勢區
軟埤坑溪,軟埤坑,臺中市,東勢區
通地溝排水,,高雄市,湖內區
通霄溪,,,
通霄漁港,,苗栗縣,通霄鎮
通灣大排,,苗栗縣,通霄鎮
造橋排水,,苗栗縣,造橋鄉
造橋溪,,苗栗縣,造橋鄉
連城溪排水幹線,,桃園市,八德區
部子溪,廍子溪,臺中市,"北屯區,太平區"
都老老恩溪,,臺東縣,金峰鄉
都老老恩溪,,,
都威三號圳,,臺東縣,成功鎮
都威溪,,,
都歷溪,,臺東縣,成功鎮
都歷溪,,,
都蘭溪,,,
野柳漁港,,新北市,萬里區
野銀溪,,臺東縣,蘭嶼鄉
陰溝支線排水,,苗栗縣,卓蘭鎮
陰溝圳,,苗栗縣,卓蘭鎮
陳井寮排水,,嘉義縣,大林鎮
陳有蘭溪,,,
陳屋公埤,,桃園市,中壢區
陳厝支線,,臺中市,清水區
陳厝坑溪,,新北市,三芝區
陳厝溪,,,
陳寶坑溪,,高雄市,杉林區
陳寶坑溪,,,
陶塞溪,,花蓮縣,秀林鄉
陶塞溪,,,
陷後坑排水,,高雄市,路竹區
陸安排水,,臺東縣,池上鄉
陸軍路排水支線,,南投縣,草屯鎮
雪山坑溪,,,
雪山坑溪上流,,臺中市,和平區
雪山溪,,,
雪見溪,,,
雪霧鬧溪,,桃園市,復興區
頂庄排水支線,,彰化縣,線西鄉
頂南圳,,新竹市,東區
頂厝灣,,高雄市,林園區
頂埔下區排,,金門縣,金寧鄉
頂海口排水,,臺中市,清水區
頂粗坑溪,,,
頂粗坑溪,,宜蘭,
頂港中排一,,臺南市,下營區
頂寮大排,,雲林縣,北港鎮、元長鄉、土庫鎮
頂寮中排一,,臺南市,將軍區、七股區
頂寮中排五,,臺南市,將軍區、七股區
頂寮排水幹線,,新竹市,香山區
頂寮溪,,,
魚池溝排水幹線,,屏東縣,崁頂鄉、潮州鎮
魚池溪,,南投縣,魚池鄉
魚池溪排水幹線,,南投縣,魚池鄉
魚池溪排水幹線─1,水井湖溪,南投縣,魚池鄉
魚池溪排水幹線─2,,南投縣,魚池鄉
魚管處分線,,桃園市,蘆竹區桃園區
魚寮中排三排水路,,嘉義縣,六腳鄉
鳥仔坑,,高雄市,杉林區
鳥松坑,,彰化縣,花壇鄉
鳥巢坑,,南投縣,竹山鎮
鳥嘴潭,,南投縣,草屯鎮
鳥嘴潭排水幹線,,南投縣,草屯
鳥嘴潭排水幹線─1,,南投縣,草屯
鳥嘴潭排水幹線─1─1,,南投縣,草屯
鳥嘴潭排水幹線─1─2,,南投縣,草屯
鹿皮溪,,宜蘭縣,南澳鄉
鹿耳門排水,,臺南市,安南區
鹿耳門溪,,,
鹿耳門溪舊道,,臺南市,安南區
鹿角坑溪,,臺北市,北投區
鹿角坑溪,,新北市,金山區
鹿角坑溪,,,
