name,alt,city,town
嘉寶溪,,新北市,林口區
墘溝碑排水,,臺中市,大里區
墘溪,,南投縣,埔里鎮
壽豐溪,,花蓮,
壽豐溪,知呀漢溪,花蓮縣,秀林鄉
壽豐溪,知呀漢溪,,
夢幻湖,,桃園市,中壢區
實谷富溪,,宜蘭縣,大同鄉
寧埔溪,,,
寧靜湖,田寮水庫,高雄市,田寮區
寧靜湖,,嘉義縣,民雄鄉
廍子溪,,,
廍後排水,,宜蘭縣,壯圍鄉
廓子埤支線,,臺中市,北屯區
廓子溪,,臺中市,太平區
廔布魯溪,,臺東縣,達仁鄉
慈恩溪,魯翁溪,花蓮縣,秀林鄉
慈恩溪,魯翁溪,,
慈恩溪,,,
慈湖農莊,,金門縣,金寧鄉
摸乳巷坑,,嘉義縣,大埔鄉
摸乳巷坑,,臺南市,楠西區
旗山區第五號排水,,高雄市,旗山區
旗山溪,,,
旗南灌溉圳,,高雄市,旗山區
榕樹下坑支線,,新竹縣,新埔鎮
榮華溪,,桃園市,復興區
榮華溪,,,
榴公圳,,新北市,新店區
榴公圳,,臺北市,大安區
滬尾漁港,,新北市,淡水區
滯洪壩,,,
滴水坑溪,,臺南市,南化區
滴水坑溪,,,
漁人溪,,臺東縣,蘭嶼鄉
漁澳漁港,,新北市,萬里區
演戲埔腳圳,,新北市,淡水區
漚汪排水,,臺南市,將軍區
漯底排水,,高雄市,彌陀區
熊空溪,,新北市,三峽區
熊空溪,,,
瑪谷溪,,南投縣,仁愛鄉
瑪谷溪,,,
瑪拉拉歐溪,,,
瑪陵坑溪,,,
瑪鋉溪,,,
瑪鍊溪,,新北市,萬里區
瑪鍊漁港,萬里漁港,新北市,萬里區
瑪韃娜溪,,花蓮縣,光復鄉
碧旦溪,,宜蘭縣,南澳鄉
碧旦溪,,,
碧砂漁港,,基隆市,中正區
碧湖溪,,新北市,坪林區
碧湖溪,,,
碧綠溪,,南投縣,仁愛鄉
碧綠溪,,臺中市,和平區
碧綠溪,,,
福安坑溪,,,
福安排水,,高雄市,旗山區、美濃區
福音排水,,花蓮縣,玉里鎮
福烘溪,,臺東縣,東河鄉
福德坑圳,,宜蘭縣,頭城鎮
福德坑溪,,宜蘭縣,頭城鎮
福德坑溪,,新北市,三峽區
福德坑溪,,,
福興坑排水,,彰化縣,芬園鄉
福興坑排水,,南投縣,南投市
福興坑排水幹線,,南投縣,南投
福興溪,,桃園市,新屋區
福興溪排水,,"桃園縣,新竹縣",
福龜圳,,南投縣,國姓鄉
福龜林圳,,南投縣,國姓鄉
福麗分線,,臺中市,龍井區
種瓜坑,,南投縣,國姓鄉
箔子寮大排,,雲林縣,口湖鄉、四湖鄉
箕南窩溪,,新竹縣,湖口鄉
箕湖排水幹線,,屏東縣,新埤鄉
管草溝排水幹線,,彰化縣,伸港鄉
綠川,,,
綠川排水,,臺中市,北區、中區、南區
綠茂溪,,高雄市,桃源區
綠茂溪,,,
維興圳排水支線,,屏東縣,高樹鄉
網尾埤,,新竹市,香山區
網紗溪,,屏東縣,車城鄉
網紗溪,,,
網紗溪排水,,屏東縣,恆春鎮
網寮港,,嘉義縣,東石鄉
翠峰湖,,宜蘭縣,大同鄉
翡翠水庫,,新北市,石碇區
翡翠湖,,新北市,土城區
臺坂溪,,,
舞鶴排水,,花蓮縣,瑞穗鄉
艋舺溪,,,
䓫萊溪,,,
蒼庫溪,,,
蝕溝整治,,,
遠望坑溪,,宜蘭,
酸柑排水,,花蓮縣,玉里鎮
銀聯排水,,臺中市,清水區
銅安支線,,臺中市,大甲區
銅像埤,,臺南市,官田區
銅寮溪,,嘉義縣,梅山鄉
銅鑼圈圳,,苗栗縣,三灣鄉
銅鑼埤,,桃園市,觀音區
餉潭排水支線,,屏東縣,新埤鄉
鳳山水庫,,高雄市,林園區
鳳山圳,,高雄市,鳳山區、鳥松區
鳳山厝支線,,高雄市,大社區、仁武區
鳳山溪,,高雄市,前鎮區
鳳山溪,,,
鳳山溪支線,,新竹縣,竹北市
鳳山溪排水,,高雄市,鳳山區
鳳尾溝區排,,金門縣,金城鎮金寧鄉
鳳林溪,,,
鳳梨坑,,嘉義縣,大埔鄉
鳳梨坑,,臺南市,南化區
鳳梨坑,,,
鳳溪,,花蓮,
鳳溪,巴托魯溪,花蓮縣,秀林鄉
鳳溪,巴托魯溪,,
鳳義坑排水,,花蓮縣,鳳林鎮
鳳鳴排水幹線,,屏東縣,竹田鄉
鳴頭坑,,臺南市,大內區
鼻頭溪,,,
鼻頭漁港,,新北市,瑞芳區
劉庄排水,,高雄市,美濃區
劉厝中排二,,臺南市,西港區、佳里區
劉厝排水,,臺南市,佳里區、西港區、七股區
劉厝排水,,高雄市,岡山區
劉厝溪,,臺中市,南屯區
劉陳坑,,臺南市,玉井區
劍潭水庫,,苗栗縣,三灣鄉
寮仔地溝排水幹線,,彰化縣,伸港鄉
廟仔坑,,臺南市,六甲區
廟後坑,,臺南市,六甲區
廟料坑,,宜蘭縣,冬山鄉
廣東排水,,花蓮縣,瑞穗鄉
廣源記圳,,新竹縣,新埔鎮
廣福溝支線,,桃園市,觀音區
廣興排水,,宜蘭縣,羅東鎮、冬山鄉
德元埤,,臺南市,六甲區
德盛溪,,新竹縣,湖口鄉
德盛溪排水,,"桃園縣,新竹縣",
德慶溪,,,
德興池,拐子湖,苗栗縣,三義鄉
德龜溪,,新竹縣,新豐鄉
德龜溪,,,
德龜溪中崙支線,,新竹縣,新豐鄉
撤林子埤,,高雄市,三民區
樁谷溪,,南投縣,仁愛鄉
樂樂溪,,臺東,
樂樂溪,,南投縣,信義鄉
樂樂溪,拉庫拉庫溪,花蓮縣,卓溪鄉
樂樂溪,拉庫拉庫溪,,
樟仔腳溝支線,,臺中市,后里區
樟湖坑,,南投縣,埔里鎮
樟湖坑溪,,南投縣埔里鎮一新里,
樟湖溪,,南投縣,國姓鄉
樟腦寮坑,,新竹縣,關西鎮
潭子底排水,,高雄市,梓官區、岡山區
潭仔底溝,,高雄市,岡山區
潭底排水,,高雄市,岡山區
潭底A小排,,高雄市,岡山區
潭頂溪,,臺南市,新市區
潭頂溪,,,
潮州寮排水,,高雄市,大寮區
潮洋溪,,臺中市,西屯區
澄清湖,大貝湖,高雄市,鳥松區
犛園寮坑,,苗栗縣,卓蘭鎮
盤山坑溪,,新北市,雙溪區
碼崙溪,,宜蘭縣大同鄉,
箭竹窩幹線,,新竹縣,新埔鎮
線尾溪,,臺南市,善化區
線美溪,,臺南市,麻豆區
蓮生坑,,南投縣,國姓鄉
蓮池,,花蓮縣,光復鄉
蓮花池,,臺南市,官田區
蓮花池,,花蓮縣,秀林鄉
蓮花池坑,,南投縣,魚池鄉
蓮花池溝,,屏東縣,車城鄉
蓮花潭,,高雄市,左營區
蓮花潭,,臺南市,關廟區
蓮庵區排,,金門縣,金湖鎮
蔗廓坑,,苗栗縣,獅潭鄉
蔡屋坑幹線,,新竹縣,新埔鎮
蔡屋坑溪,,,
蔥子寮中排,,臺南市,麻豆區、佳里區
蔥子寮排水,,臺南市,麻豆區、佳里區
蔦松大排,,雲林縣,口湖鄉、水林鄉
蝦仔坑,,嘉義縣,梅山鄉
蝦仔坑,,,
衛生一號排水,,臺南市,新化區
談文湖排水,,苗栗縣,造橋鄉
豬灶溪,,嘉義縣,梅山鄉
豬屠溝,,嘉義縣,中埔鄉
賛寮溝排水,,嘉義縣,布袋鎮
醉夢溪,,,
霄埤,,桃園市,平鎮區
霄裡池,,桃園市,八德區
霄裡溪,,桃園市,龍潭區
霄裡溪,,,
霄裡溪排水幹線,,桃園市,八德區、大溪區、平鎮區
鞍馬溪,,臺中市,和平區
養魚排水,,臺南市,學甲區、下營區、麻豆區
駝背橋坑,,苗栗縣,卓蘭鎮
魯丹溪,,花蓮縣,秀林鄉
魯丹溪,,,
黎明溝,,臺中市,南屯區
奮起大排,,雲林縣,土庫鎮
學仔溪,,嘉義縣,中埔鄉
學田排水,,花蓮縣,富里鄉
學甲排水,,臺南市,學甲區
學甲寮排水,,臺南市,安南區
學校坑,,彰化縣,彰化市
學校埤,,桃園市,觀音區
憨狗崙坑,,南投縣,中寮鄉
戰車壕溝排水,,高雄市,永安區
撻仔彎排水幹線,,南投縣,中寮
樹子腳大排,,雲林縣,莿桐鄉
樹子腳排水支線,,彰化縣,和美鎮
樹玉碑排水,,臺中市,烏日區、大里區
樹杞林圳,,新竹縣,竹東鎮
樹林排水,,新竹縣,新豐鄉
樹林溪,七股大排,臺南市,七股區
樹林溪,七股中排,臺南市,七股區
樹林溪,七股中排,,
樹梅坑溪,,新北市淡水區坪頂里,
樹湖溪,,花蓮縣,壽豐鄉
樹湖溪排水,,花蓮縣,壽豐鄉
樹橋窩,,新竹縣,關西鎮
橋頭排水,,雲林縣,麥寮鄉
橋頭港埤排水,,臺南市,下營區、六甲區、官田區
橋頭寮溪,,臺中市,沙鹿區
機場排水支線,,嘉義市,西區
橫山大埤,,桃園市,大園區
橫山支線,,新竹縣,橫山鄉
橫山排水,,高雄市,燕巢區
橫山溝,,高雄市,田寮區
橫圳支線,,南投縣,集集鎮
橫坑,,臺中市,北屯區
橫坑,,苗栗縣,卓蘭鎮
橫坑溪,,嘉義縣,中埔鄉
橫坑溪,,,
橫流溪,,臺中市,和平區
橫科溪,,新北市,汐止區
橫溝,,高雄市,美濃區
橫溪,,,
橫窠子排水幹線,,新北市,泰山區
橫窠溪,,新北市,林口區
橫礁1號排水路,,澎湖縣,西嶼鄉
澳底溝支線,,臺中市,清水區
澳底漁港,,新北市,貢寮區
澳花溪,,,
濁口溪,,屏東縣,高樹鄉
濁水坑,,臺南市,大內區
濁水坑,,臺中市,北屯區
濁水坑溪,,臺中市,太平區
濁水排水幹線,,南投縣,名間
濁水排水幹線─1,,南投縣,名間
濁水排水幹線─2,,南投縣,名間
濁水排水幹線─3,,南投縣,名間
濁水溪,,嘉義縣竹崎鄉、番路鄉,
濁水溪,西螺溪,彰化縣,大城鄉
濁水溪,西螺溪,雲林縣,麥寮鄉
濁水溪,西螺溪,,
濁水溪,,雲林縣,林內鄉
濁水溪,,南投縣,名間鄉
濁水溪,奇萊主溪,南投縣,仁愛鄉
濁水溪,奇萊主溪,,
濁水溪,馬咕帶溪,花蓮縣,玉里鎮
濁水溪,馬咕帶溪,,
濁水溪,,,
濁水溪上游,,嘉義縣,竹崎鄉
燈潭河,,桃園市,龍潭區
燈潭河,,,
燒灰子坑,,臺南市,大內區
燒炭坑,,高雄市,美濃區
燒炭窩坑幹線,,新竹縣,新埔鎮
燒炭窩溪,,新竹縣,新埔鎮
燒寮坑,,南投縣,水里鄉
燕子巢,,高雄市,田寮區
燕坑,,苗栗縣,銅鑼鄉
獨座溪,,嘉義縣,番路鄉
磨力溪,,嘉義縣,梅山鄉
磨仔港溪,,花蓮縣,卓溪鄉
篤加排水,,臺南市,七股區
興仁溪,興化店溪,新北市,淡水區
興化店溪,興仁溪,新北市,淡水區
興化店溪,,新北市,淡水區
興化廍排水幹線,,屏東縣,萬丹鄉
興臺支線,,臺中市,霧峰區
興安中排四,,"雲林縣,嘉義縣",
興安排水,,"雲林縣,嘉義縣",
興店圳,,新北市,三芝區
興達港,,高雄市,永安區
蕃子澳漁港,,新北市,瑞芳區
蕃薯厝大排,,雲林縣,水林鄉
蕃薯溪,,宜蘭縣,頭城鎮
蕃薯溪,,,
蕃薯寮溪,,花蓮縣,壽豐鄉
蕃薯寮溪,,,
蕉仔湖溪,,嘉義縣,中埔鄉
褲頭溝,,高雄市,田寮區
豫章湖,,桃園市,中壢區
貓公溪,八里灣溪,花蓮縣,瑞穗鄉
貓公溪,八里灣溪,,
貓尾崎排水幹線,,桃園市,蘆竹區
貓兒錠幹線,,新竹縣,竹北市
貓羅坑排水,,彰化縣,芬園鄉
貓羅溪,,臺中市,烏日區
貓羅溪,,南投縣,草屯鎮
賴仲坑排水幹線,,新北市,深坑區
錢厝坑,,新北市,泰山區
錢厝坑支線,,新北市,泰山區
錦山溝支線排水,,苗栗縣,苑裡鎮
錦安坑,,彰化縣,員林市
錦屏溪,,新竹縣,尖石鄉
錦湖排水,,臺南市,北門區
錫板溪,,新北市,三芝區
霍俄索溪,俄索溪,,
霍俄索溪,,高雄市,桃源區
靜心湖,,新竹市,東區
靜浦排水,,花蓮縣,豐濱鄉
頭份排水,,宜蘭縣,宜蘭市、員山鄉
頭坑,,臺南市,南化區
頭坑溪,,南投縣,信義鄉
頭汴坑溪,,,
頭汴坑溪,南溪,臺中市,大里區
頭汴坑溪,南溪,,
頭社水庫,,南投縣,魚池鄉
頭社排水溝,,南投縣,魚池鄉
頭前厝排水分線,,南投縣,草屯
頭前厝排水支線,,彰化縣,和美鎮
頭前溪,,金門縣,
頭前溪,,嘉義縣,水上鄉
頭前溪,,新竹市,北區
頭前溪,,新北市,萬里區
頭前溪支線,,臺中市,霧峰區
頭洲溪,,桃園市,新屋區
頭重溪,,桃園市,楊梅區
頭重溪幹線,,桃園市,楊梅區
頭埤圳,,臺中市,東勢區
頭崙埔排水幹線,,彰化縣,鹿港鎮
頭港排水,,臺南市,學甲區、北門區
頭湖圳,,苗栗縣,後龍鎮
頭溝水圳,,屏東縣,潮州鎮
頭溝水排水幹線,,屏東縣,萬巒鄉
頭溝排水支線,,屏東縣,恆春鎮
頭溝溪排水,,屏東縣,萬巒鄉
頭溢坑,,臺中市,東勢區
頭溪,,雲林縣,古坑鄉
頭隘坑排水,,臺中市,東勢區
頭隘坑溪,,,
頭橋排水,,嘉義縣,民雄鄉
駱駝坑,,臺中市,太平區
鴛鴦湖,,新竹縣,尖石鄉
鴨母坑排水,龍洞溪,苗栗縣,西湖鄉
鴨母坔排水路,,嘉義縣,新港鄉、民雄鄉
鴨母寮排水,,嘉義縣,布袋鎮、朴子市、鹿草鄉
鴨母寮排水,,高雄市,路竹區
龍山港,,臺南市,七股區
龍井排水,,臺中市,龍井區
龍目井溪,,臺南市,玉井區
龍目井溪,,,
龍坑支線,,苗栗縣,後龍鎮
龍形溪,,,
龍形溪排水幹線,,新北市,八里區
龍昇排水支線,,苗栗縣,造橋鄉、後龍鎮
龍虎斗坑,,臺中市,潭子區
龍虎鬪坑排水,,臺中市,潭子區
龍門1號排水路,,澎湖縣,湖西鄉
龍門2號排水路,,澎湖縣,湖西鄉
龍門溪,,臺東縣,蘭嶼鄉
龍南排水幹線,,南投縣,南投
龍南幹線,,桃園市,平鎮區、龍潭區
龍泉圳,,南投縣,草屯鎮
龍泉溪,,彰化縣,彰化市
龍泉溪,,臺東縣,池上鄉
龍泉溪,,新北市,土城區
龍泉溪,,,
龍洞溪,,苗栗縣,西湖鄉
龍洞溪,,,
龍洞漁港,,新北市,貢寮區
龍宮排水,,嘉義縣,布袋鎮
龍崗北坑,,臺中市,龍井區
龍崗南坑,,臺中市,龍井區
龍喉坑,,彰化縣,彰化市
龍港漁港,,苗栗縣,後龍鎮
龍蛟水溪,,,
龍蛟溪,,嘉義縣,大埔鄉
龍溪,,花蓮,
龍溪,巴托蘭溪,花蓮縣,秀林鄉
龍溪,巴托蘭溪,,
龍鳳排水,,苗栗縣,竹南鎮、頭份鎮
龍鳳漁港,,苗栗縣,竹南鎮
龍潭池排水支線,,屏東縣,新埤鄉
龍潭湖,,宜蘭縣,礁溪鄉
龍樹坑埤,,桃園市,大園區
龍頸溪,,,
龍頸溪排水幹線,,屏東縣,內埔鄉、竹田鄉
龍鑾潭,,屏東縣,恆春鎮
龍鑾潭排水溝,,屏東縣,恆春鎮
龍鑾潭A線,,屏東縣,恆春鎮
龍鑾潭B線,,屏東縣,恆春鎮
龜子港排水,,臺南市,六甲區、柳營區、下營區
龜山排水,,新竹縣,峨眉鄉
龜山漁港,,宜蘭縣,頭城鎮
龜丹溪,,臺南市,楠西區
龜內溪,,新北市,貢寮區
龜仔坑,,南投縣,魚池鄉
龜吼漁港,,新北市,萬里區
龜坑排水幹線,,南投縣,國姓
龜坑排水幹線─1,,南投縣,國姓
龜坑排水幹線─2,,南投縣,國姓
龜坑排水幹線─3,,南投縣,國姓
龜洞溪,,臺南市,關廟區
龜重溪,,,
龜殼溪,,臺中市,大安區
龜墓埤,,桃園市,觀音區
龜潭,,宜蘭縣,頭城鎮
龜頭坑,,臺南市,南化區
檍仔林坑,,嘉義縣,大埔鄉
檍仔林坑,,臺南市,楠西區
檜溪,,花蓮,
檜溪,,花蓮縣,秀林鄉
檨仔林坑,,臺南市,楠西區
澀子坑,,南投縣,國姓鄉
澀仔坑溪,,,
濟水坑,,南投縣,草屯鎮
濫埤,,桃園市,龍潭區
濱海排水,,花蓮縣,吉安鄉
營前排水,,高雄市,路竹區
營後排水,,臺南市,學甲區
營盤口排水支線,,南投縣,草屯
營盤坑排水,,苗栗縣,西湖鄉
營盤坑溪,,桃園市,蘆竹區
營盤溪,,桃園市,蘆竹區
燥坑,,臺中市,東勢區
燥坑排水分線,,新竹縣,芎林鄉
燥坑溪,,,
環溝埤幹線,,屏東縣,恆春鎮
磺港溪,,,
磺港漁港,,新北市,金山區
磺溪,,,
磺窟溪,,新北市,新店區
磺窟溪,,,
礁雙溪,,臺南市,南化區
糞箕湖幹線,,臺南市,白河區
糞箕窩溪,,新竹縣,湖口鄉
糞箕窩溪排水,,新竹縣,湖口鄉
糠榔排水,,臺中市,清水區
糠榔溪,,桃園市,新屋區
糠溝溪,,苗栗縣,通霄鎮
總爺排水,,臺南市,麻豆區
聯合排水,,花蓮縣,吉安鄉
薯寮溪,,,
螺仔溪,,,
講美1號排水路,,澎湖縣,白沙鄉
謝厝寮中排一,,臺南市,麻豆區
避風港,,高雄市,茄萣區
避風港,,彰化縣,鹿港鎮
避風港,,屏東縣,恆春鎮
鍋底嵙溝排水,,臺中市,東勢區
鍾連溪,,嘉義縣,大埔鄉
闊闊庫溪,,,
闊闊庫溪,,宜蘭,
闊闊庫溪,,宜蘭縣,南澳鄉
闊闊庫溪,,花蓮縣,秀林鄉
闊闊斯溪,,花蓮縣,卓溪鄉
霞喀羅溪,,,
霞雲溪,,桃園市,復興區
鴿鳥坑溪,,臺中市,霧峰區
甕仔坑,,嘉義縣,大埔鄉
甕仔坑,,臺中市,北屯區
禮門溪,,,
翻社坑溪,,宜蘭縣大同鄉,
舊二林溪,,彰化縣,二林鎮
舊公館二圳,,新北市,金山區
舊公館圳,,新北市,金山區
舊生毛樹溪,大溪,,
舊田宮後排水,,花蓮縣,玉里鎮
舊田排水,,花蓮縣,玉里鎮
舊庄大排,,雲林縣,大埤鄉
舊庄中排,,雲林縣,大埤鄉
舊坔埔排水,,高雄市,鳥松區
舊社坪排水支線,,南投縣,南投
舊社埤,,彰化縣,芬園鄉
舊社溝支線,,臺中市,后里區
舊虎尾溪,,,
舊洋子厝溪排水支線,,彰化縣,鹿港鎮
舊洋仔厝溪,,彰化縣,鹿港鎮
舊班鳩溪,,臺東縣,卑南鄉
舊埤,,桃園市,觀音區
舊莊溪,,臺中市,清水區
舊許厝中排,,雲林縣,東勢鄉
舊頂埤頭大排,,雲林縣,二崙鄉、西螺鎮、莿桐鄉
舊港圳,,新竹縣,竹北市
舊港西側排水,,高雄市,彌陀區
舊港排水,,宜蘭縣,壯圍鄉
舊港排水,,高雄市,彌陀區
舊路溪排水幹線,,桃園市,龜山區
舊寮溪,,宜蘭縣,冬山鄉
舊濁水溪,麥嶼溪,彰化縣,福興鄉
舊濁水溪,麥嶼溪,,
薩夫薩夫魯夫溪,,高雄市,桃源區
薩克亞金溪,,新竹縣,尖石鄉
薩克亞金溪,,,
藍仔田坑,,彰化縣,花壇鄉
覆鼎金圳,,高雄市,三民區
豐山山邊排水,,花蓮縣,壽豐鄉
豐山排水,,花蓮縣,壽豐鄉
豐田排水,,臺東縣,臺東市
豐田排水,,花蓮縣,壽豐鄉
豐里排水,,臺東縣,臺東市
豐坪排水,,花蓮縣,壽豐鄉
豐坪溪,,臺東,
豐坪溪,太平溪,花蓮縣,玉里鎮
豐坪溪,太平溪,,
豐坪溪上游(太平溪上,,花蓮縣,卓溪鄉
豐泉圳,,南投縣,國姓鄉
豐源排水,,臺東縣,臺東市
豐裡排水,,花蓮縣,壽豐鄉
豐濱溪,,,
轉溝水圳,,苗栗縣,公館鄉
鎮平溪支線,,臺中市,烏日區
雙叉港排水支線,,南投縣,草屯
雙水潭,,嘉義縣,梅山鄉
雙坑溪,,南投縣中寮鄉,
雙面坑,,宜蘭縣,頭城鎮
雙連埤,,桃園市,觀音區
雙連埤,,宜蘭縣,員山鄉
雙連溪,,桃園市,中壢區
雙溝,,臺南市,大內區
雙溪,,高雄市,美濃區
雙溪,,新北市,貢寮區
雙溪,,新竹縣,寶山鄉
雙溪口排水,,嘉義縣,朴子市
雙溪口溪,,桃園市,大園區
雙溪口溪幹線,,桃園市,大園區
雙溪子坑,,臺南市,大內區
雙腳圳,,高雄市,鼓山區
雙龍坑,甕子坑,南投縣,草屯鎮
雙龍坑,甕子坑,,
雞柔排溪,,嘉義縣,番路鄉
雞籠坑,,桃園市,龍潭區
額落烏溪,,,
鯉魚石坑,,苗栗縣,銅鑼鄉
鯉魚尾坑,,南投縣,竹山鎮
鯉魚潭,,南投縣,埔里鎮
鯉魚潭,,花蓮縣,壽豐鄉
鯉魚潭支線,,南投縣,埔里鎮
鯉魚潭水庫,,苗栗縣,大湖鄉
鯉魚頭坑,,南投縣,竹山鎮
鵝尾墩排水,,雲林縣,口湖鄉
壟鈎坑溪,,新北市,五股區
壟鉤坑,,新北市,五股區
寳斗溪,,,
廬芝坑溝,,臺南市,大內區
瀧乃溪,,,
瓊林區排,,金門縣,金湖鎮
瓊林排水,,高雄市,燕巢區
羅東溪,,,
羅英溪,,花蓮縣,光復鄉
羅英溪,,,
羅厝大埤,,桃園市,中壢區
羅莊排水,,宜蘭縣,羅東鎮
羅莫溪排水,,花蓮縣,光復鄉
羅葉尾溪,,宜蘭縣,大同鄉
藤寮坑溪,,新北市,石碇區
藤寮溪,,花蓮縣,卓溪鄉
藤橋溪,,臺東縣,東河鄉
鏡面水庫,,臺南市,南化區
關刀山坑,,苗栗縣,大湖鄉
關刀溪,,南投縣,仁愛鄉
關山大排水,,臺東縣,關山鎮
關山國小排水,,臺東縣,關山鎮
關廟溪,,臺南市,關廟區
霧社溪,,南投縣,仁愛鄉
霧峰圳,,臺中市,霧峰區
霧鹿溪,,臺東縣,
霧霜排水,,南投縣,名間鄉
鯤洲排水,,高雄市,旗山區
鯤鯓湖,,臺南市,"南區,安平區"
麒麟坑,,彰化縣,員林市
麒麟潭,,南投縣,鹿谷鄉
麗太溪排水,,花蓮縣,光復鄉
麗水排水,,臺中市,龍井區
麗池,,新竹市,東區
寶山水庫,,新竹縣,寶山鄉
寶斗厝坑,"麒麟坑,寶斗厝坑溪",新北市,林口區
寶里苦溪,,桃園市,復興區
寶典溪,,,
寶珠排水溝,,高雄市,"三民區,鼓山區"
寶華木坑溪,,,
瀰力河,,屏東縣,里港鄉
蘆竹坑,,,
蘆竹埤,,桃園市,中壢區
蘆芝坑溪,,,
蘇耶里溪,,,
蘇厝寮中排一,,臺南市,佳里區
蘇魯坑,,苗栗縣,卓蘭鎮
騰崎仔腳溪,,嘉義縣,梅山鄉
鹹水坑,,南投縣,國姓鄉
籐寮坑溪,,新北市,石碇區
籐橋溪,,,
蘭湖區排,小徑區排,金門縣,金湖鎮
護城河,,臺南市,安平區
鐮仔坑排水,,臺中市,豐原區
鐵線1號排水路,,澎湖縣,馬公市
鐵線2號排水路,,澎湖縣,馬公市
鐵線3號排水路,,澎湖縣,馬公市
露門溪,,新北市,烏來區
鶯歌溪,,,
鶯歌溪排水,"鶯歌溪,兔子坑溪","新北市,桃園縣",
鶴岡排水,,花蓮縣,瑞穗鄉
鶴岡溪,,花蓮縣,瑞穗鄉
讀卜吾溪,,臺東縣,金峰鄉
讀吾溪,,,
鰲鼓附帶排水路,,嘉義縣,東石鄉
鰲鼓排水路,,嘉義縣,東石鄉
鱉溪,,,
巖後埤,,臺南市,六甲區
巖埤,,臺南市,六甲區
體育館區排,,金門縣,金城鎮
𩻸魚堀溪,,,
麟洛溪,,屏東縣,"竹田鄉,萬丹鄉"
罐子埤,,桃園市,大園區
鷺山坑,,臺中市,"沙鹿區,龍井區"
鷺山坑溪,,,
鹽土坑,,南投縣,國姓鄉
鹽土坑排水支線,,南投縣,魚池
鹽土坑溪,,南投縣魚池鄉共和村,
鹽土溪,,南投縣,魚池鄉
鹽井坑,,臺南市,六甲區
鹽水大埤,,臺南市,新化區
鹽水坑,,苗栗縣,獅潭鄉
鹽水坑溝,,臺南市,龍崎區
鹽水坑溪,,臺南市,南化區
鹽水南線排水,,臺南市,新營區
鹽水排水,,臺南市,新營區、鹽水區
鹽水溪排水,,"臺南縣,臺南市",
鹽田排水,,臺南市,北門區
鹽地仔溝,,高雄市,田寮區
鹽地仔溝,,臺南市,龍崎區
鹽原排水,,臺南市,北門區、學甲區
鹽埔漁港,,屏東縣,東港鎮
鹽埕排水,,高雄市,彌陀區
鹽埕溪,,花蓮縣,富里鄉
鹽埕溪,,,
鹽桑坑,,高雄市,甲仙區
鹽桑坑溪,,,
鹽港溪,,新竹縣,寶山鄉
鹽港溪排水,,"新竹縣,新竹市,苗栗縣",
鹽管溝排水,,嘉義縣,布袋鎮
鹽寮漁港,,花蓮縣,壽豐鄉
鹽濱一號圳,,臺東縣,成功鎮
鹽濱二號圳,,臺東縣,成功鎮
鹽濱三號圳,,臺東縣,成功鎮
鹽濱六號圳,,臺東縣,成功鎮
鹽濱四號圳,,臺東縣,成功鎮
灣內區小排一,,嘉義縣,六腳鄉
灣坑,,嘉義縣,梅山鄉
灣潭埤,,桃園市,"大園區,觀音區"
灣潭溪,,嘉義縣,中埔鄉
灣潭溪,,宜蘭縣,頭城鎮
灣橋排水,,嘉義縣,竹崎鄉、番路鄉
灣橋排水溝,,嘉義市,東區
灣橋排水溝,,嘉義縣,"番路鄉,竹崎鄉"
灣寶排水,,苗栗縣,後龍鎮
觀石溪,,嘉義縣,中埔鄉
觀光大池,龍潭埤,桃園市,龍潭區
觀音山圳,,南投縣,埔里鎮
觀音山溪,,南投縣,埔里鎮
觀音坑,,臺中市,"東勢區,和平區"
觀音坑溪,,新北市,五股區
觀音坑溪排水幹線,,新北市,五股區
觀音排水,,花蓮縣,玉里鎮
觀音湖,總督埤,高雄市,仁武區
觀音溪坑溪,,,
觀音溪幹線,,桃園市,大溪區
鱸曼洞圳,,南投縣,國姓鄉
虌溪,,花蓮縣,富里鄉
鸞山溪,,,
𤩲瑪蘭坑溪,,,